179,1098.0,594.0
180,1097.0,595.0
181,1097.0,595.0
182,1098.0,593.0
183,1100.0,592.0
184,1103.0,591.0
185,1102.0,589.0
186,1099.0,588.0
187,1096.0,587.0
188,1093.0,585.0
189,1090.0,586.0
190,1087.0,586.0
191,1084.0,587.0
192,1081.0,587.0
193,1078.0,587.0
194,1074.0,586.0
195,1072.0,588.0
196,1072.0,591.0
197,1071.0,594.0
198,1071.0,597.0
199,1070.0,600.0
200,1071.0,603.0
201,1072.0,606.0
202,1074.0,608.0
203,1076.0,609.0
204,1079.0,610.0
205,1082.0,609.0
206,1085.0,609.0
207,1088.0,608.0
208,1088.0,605.0
209,1088.0,602.0
210,1088.0,599.0
211,1089.0,596.0
212,1089.0,596.0
213,1089.0,595.0
214,1090.0,595.0
215,1089.0,597.0
216,1089.0,600.0
217,1091.0,603.0
218,1093.0,605.0
219,1093.0,605.0
220,1092.0,608.0
221,1093.0,610.0
222,1095.0,613.0
223,1096.0,616.0
224,1094.0,616.0
225,1091.0,618.0
226,1089.0,619.0
227,1086.0,619.0
228,1083.0,619.0
229,1080.0,619.0
230,1079.0,618.0
231,1079.0,619.0
232,1077.0,619.0
233,1077.0,619.0
234,1078.0,620.0
235,1078.0,620.0
236,1078.0,621.0
237,1079.0,623.0
238,1081.0,625.0
239,1082.0,628.0
240,1080.0,626.0
241,1079.0,623.0
242,1077.0,621.0
243,1075.0,620.0
244,1073.0,619.0
245,1073.0,619.0
246,1073.0,619.0
247,1073.0,619.0
248,1073.0,619.0
249,1073.0,619.0
250,1073.0,619.0
251,1073.0,619.0
252,1073.0,619.0
253,1073.0,619.0
254,1073.0,619.0
255,1073.0,619.0
256,1073.0,619.0
257,1073.0,619.0
258,1073.0,619.0
259,1073.0,619.0
260,1073.0,619.0
261,1073.0,619.0
262,1073.0,619.0
263,1073.0,619.0
264,1073.0,619.0
265,1073.0,619.0
266,1073.0,619.0
267,1073.0,619.0
268,1073.0,619.0
269,1073.0,619.0
270,1073.0,619.0
271,1073.0,619.0
272,1073.0,619.0
273,1073.0,619.0
274,1073.0,619.0
275,1073.0,619.0
276,1073.0,619.0
277,1073.0,619.0
278,1073.0,619.0
279,1073.0,619.0
280,1073.0,619.0
281,1074.0,620.0
282,1074.0,619.0
283,1074.0,619.0
284,1074.0,619.0
285,1074.0,619.0
286,1074.0,619.0
287,1074.0,619.0
288,1074.0,619.0
289,1074.0,619.0
290,1074.0,619.0
291,1074.0,619.0
292,1074.0,619.0
293,1074.0,619.0
294,1074.0,619.0
295,1074.0,619.0
296,1074.0,619.0
297,1074.0,619.0
298,1074.0,619.0
299,1074.0,619.0
300,1074.0,619.0
301,1074.0,619.0
302,1074.0,619.0
303,1074.0,619.0
304,1074.0,619.0
305,1074.0,619.0
306,1074.0,619.0
307,1074.0,619.0
308,1074.0,619.0
309,1074.0,619.0
310,1074.0,619.0
311,1074.0,619.0
312,1074.0,619.0
313,1074.0,619.0
314,1074.0,619.0
315,1074.0,619.0
316,1074.0,619.0
317,1074.0,619.0
318,1076.0,619.0
319,1078.0,622.0
320,1080.0,624.0
321,1080.0,628.0
322,1080.0,628.0
323,1082.0,631.0
324,1083.0,633.0
325,1085.0,635.0
326,1087.0,638.0
327,1089.0,640.0
328,1090.0,643.0
329,1090.0,646.0
330,1087.0,648.0
331,1085.0,650.0
332,1083.0,652.0
333,1082.0,655.0
334,1082.0,656.0
335,1082.0,656.0
336,1082.0,659.0
337,1082.0,659.0
338,1082.0,660.0
339,1083.0,660.0
340,1083.0,663.0
341,1085.0,666.0
342,1087.0,668.0
343,1087.0,671.0
344,1084.0,673.0
345,1081.0,674.0
346,1079.0,676.0
347,1078.0,679.0
348,1079.0,682.0
349,1079.0,682.0
350,1079.0,682.0
351,1079.0,683.0
352,1079.0,684.0
353,1078.0,685.0
354,1076.0,687.0
355,1075.0,689.0
356,1075.0,692.0
357,1075.0,695.0
358,1075.0,699.0
359,1075.0,702.0
360,1074.0,703.0
361,1071.0,705.0
362,1071.0,708.0
363,1072.0,711.0
364,1074.0,714.0
365,1075.0,716.0
366,1075.0,717.0
367,1075.0,717.0
368,1075.0,717.0
369,1074.0,717.0
370,1074.0,719.0
371,1074.0,721.0
372,1072.0,721.0
373,1071.0,722.0
374,1071.0,722.0
375,1071.0,722.0
376,1071.0,723.0
377,1072.0,723.0
378,1072.0,724.0
379,1071.0,726.0
380,1070.0,726.0
381,1069.0,729.0
382,1068.0,732.0
383,1071.0,738.0
384,1073.0,740.0
385,1073.0,741.0
386,1074.0,742.0
387,1073.0,742.0
388,1073.0,742.0
389,1073.0,743.0
390,1074.0,744.0
391,1073.0,744.0
392,1074.0,744.0
393,1071.0,743.0
394,1072.0,741.0
395,1073.0,742.0
396,1074.0,743.0
397,1073.0,745.0
398,1071.0,748.0
399,1072.0,750.0
400,1076.0,749.0
401,1079.0,749.0
402,1081.0,747.0
403,1083.0,745.0
404,1081.0,742.0
405,1080.0,740.0
406,1079.0,737.0
407,1077.0,735.0
408,1075.0,733.0
409,1073.0,731.0
410,1071.0,730.0
411,1069.0,728.0
412,1068.0,725.0
413,1068.0,724.0
414,1068.0,723.0
415,1069.0,725.0
416,1069.0,725.0
417,1068.0,725.0
418,1067.0,725.0
419,1068.0,725.0
420,1069.0,725.0
421,1067.0,726.0
422,1065.0,727.0
423,1064.0,730.0
424,1066.0,732.0
425,1068.0,731.0
426,1068.0,731.0
427,1068.0,731.0
428,1066.0,731.0
429,1066.0,731.0
430,1066.0,731.0
431,1066.0,730.0
432,1065.0,727.0
433,1066.0,727.0
434,1067.0,727.0
435,1067.0,726.0
436,1066.0,726.0
437,1066.0,726.0
438,1065.0,726.0
439,1066.0,726.0
440,1068.0,725.0
441,1066.0,726.0
442,1065.0,726.0
443,1066.0,727.0
444,1066.0,727.0
445,1066.0,727.0
446,1066.0,727.0
447,1066.0,727.0
448,1066.0,727.0
449,1067.0,726.0
450,1068.0,725.0
451,1070.0,727.0
452,1071.0,728.0
453,1072.0,726.0
454,1072.0,725.0
455,1074.0,725.0
456,1074.0,727.0
457,1072.0,727.0
458,1071.0,728.0
459,1071.0,727.0
